track_id,name,artist,label,genre,bpm,key,confidence_score,is_outlier,outlier_reasons,rules_matched,rules_failed
174609593,Parking My Submarine VINYL ONLY ,B1 Dean Barred,Subtatic Records,Tech House,124.99,Gm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
15068545,Sense Of Swing,Malin Genie,Oscillat Music,Minimal,125.0,Gm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
162322441,Take The High Road VINYL ONLY ,"B1 Felipe Forte, Mike Shannon",Cynosure,Minimal,126.0,F#m,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
248611744,Natural High (Original Mix),Isaac Carter,On Loop,House,128.0,Abm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
129658932,Get Up (Original Mix) ,Burnski,Constant Sound,Tech House,128.0,Gm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
267071094,Sinful Sadie (Eddie Richards Unreleased Remix) VINYL ONLY ,A1 Hakan Lidbo,Repeat,Deep House,125.99,E,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
243704165,Move Those Feet (Inland Knights Remix),Fleur Shore,Undergrowth,House,125.0,Em,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
175602117,Bass Control (Dachshund Remix),iO (Mulen),Artreform,Tech House,123.0,Fm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
211480885,Don't Hold Back (Original Mix),Pure Science,Fabric,Tech House,124.0,Ab,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
135274196,Symphony Of Truth Project (Original Mix),Todd Bodine,Fabric,Tech House,124.0,F,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
223459100,Ai Weiwei (Original Mix),James Kameran,Fabric,Tech House,124.0,Cm,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
253641337,Distorted Reality (Darren Roach Remix),Kenny Raw,Fabric,Tech House,124.0,F,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
240413625,Deet Roid (David Alvarado Remix),Alexander Koning,Percep-tion,Techno,124.0,Abm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
118655110,B1 Cascades VINYL ONLY ,Diego Krause,Rawax records,Tech House,126.0,F#m,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
121298008,Floor Call (Original Mix),"Milion, D Stone",803 Crystal Grooves Collective Cuts,House,130.0,Gm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
224982804,DC Ten Thousand Dreams (Extended Mix),"Sem Jacobs, Tagmann",FUNKiMAN,Tech House,128.0,Am,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
130360366,Last Friday (Original Mix),Fabio Monesi,Creme Organization,House,124.0,Em,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
148531738,Northwest Passage (Original Mix) ,Whitesquare,Visual Distortions,Indie Dance,124.0,Am,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
103546349,Nuggyo ,MYKI,Echocentric Records,House,126.0,F#,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
56469946,What U Want (feat. X Woman),Enrico Mantini,Only1 Music,House,126.91,Fm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
158654375,A2 Paroche VINYL ONLY ,Demi Riquísimo,Semi Delicious,House,125.0,Fm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
233437315,We Did It for Years,Masters At Work,MAW Records,House,124.0,Dm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
267709813,Sunday Groove (Original Mix),BOTHEN,Bukkle Music,Tech House,128.0,Gm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
156660254,Reach (Yin Yang Dub - DJ T. Edit),Lil' Mo' Yin Yang,Strictly Rhythm,House,123.0,Em,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
42413000,Throw (Original Mix),Paperclip People,Planet E Communications,Techno (Peak Time / Driving),127.01,Fm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
232452402,Feels Like (Original Mix),Javier Alemany,Bukkle Music,Tech House,128.0,Abm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
48830053,A1 Baku33333 VINYL ONLY ,Baku,Baku,Tech House,128.01,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
178492776,Hwlsd001.2 (Verrina & Ventura Remix),HOUSE LOVE Production,HOWL Label,Techno (Raw / Deep / Hypnotic),128.0,Abm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
66915049,Howl004.1 (Original Mix),Varhat,HOWL Label,Techno (Raw / Deep / Hypnotic),125.0,F#m,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
181695169,Official Bump Call (Riva Starr Warehouse Remix),Butch,Rekids,House,127.0,Ebm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
155572041,Piano Lessons at Eight (Original Mix),Dino Lenny,Rekids,House,127.0,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
204171591,A Change Is Gonna Come (Original Mix),Lapien,Rekids,Tech House,130.0,Fm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
111485214,Untitled #1 (Original Mix),Markus Suckut,Rekids,Techno,128.0,Abm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
38327553,Freedom (Mathias Kaden Uptempo Rework),Mathias Kaden,Rekids,House,128.0,Fm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
30517439,Freedom (Radio Slave Dub Mix),Mathias Kaden,Rekids,House,124.0,Abm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
134614959,Twisting Shadows,Mathias Kaden,Rekids,Techno (Peak Time / Driving),126.0,Fm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
217766272,Badman (Cratebug Remix),"Moodena, Charles Levine",Rekids,House,127.0,Em,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
233543916,Badman (Radio Slave Remix),"Moodena, Charles Levine",Rekids,House,125.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
71450084,Sllly Club Song No.6 (Original Mix),Spencer Parker,Rekids,Techno,128.0,Abm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
22624753,Ebb And Flow (Original Mix),Steve Bug,Rawax,Techno (Raw / Deep / Hypnotic),125.0,Ebm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
133423491,Lost Sector (Original Mix),Steve Bug,Rawax,Techno (Raw / Deep / Hypnotic),125.0,Fm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
130668440,Maze Dream (Sapphire Slows Remix),A Psychic Yes,Kalahari Oyster Cult,House,123.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
244059673,Untitled #1 (Original Mix),Markus Suckut,Rekids,Techno,128.0,Abm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
46152538,Untitled B (Desert Sound Colony Remix),WALKER,Holding Hands Records,House,128.0,Abm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
213431949,Untitled B,WALKER,Holding Hands Records,House,122.41,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
113411440,30122011 VINYL ONLY ,E2 Coldfish,All Inn,Minimal,124.0,F#m,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
157245370,A1 Bau Match VINYL ONLY ,Traumer,All Inn,Minimal,125.0,Abm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
161569402,A1 Dark 1 2 (Unreleased Re-Edit) VINYL ONLY ,Eddie Richards,Repeat,Tech House,129.98,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
210961430,A1 Push VINYL ONLY ,Subb-an,Blind Box Series,Tech House,126.0,Fm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
39990548,A1 Put It Out VINYL ONLY ,Lumieux,Purple Print,Minimal,125.99,F#m,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
127324515,A2 Hablame De Ti (Arapu Remix) VINYL ONLY ,Alex Font,Purple Print,Tech House,128.0,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
234839618,A2 Nabas VINYL ONLY ,Costin Rp,Purple Print,Minimal,125.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
14160277,Altitude Remix - Double Wedding VINYL ONLY,Pola,All Inn,Minimal,123.98,Ebm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
148214011,B1 Double Wedding VINYL ONLY ,Pola,All Inn,Minimal,124.0,Ebm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
193437230,B1 Ignus Fatuus (Verrina & Ventura Remix) VINYL ONLY ,Oshana,BodyParts Vinyl,Minimal,124.0,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
187071147,Brainwaves VINYL ONLY ,Diego Krause,Certain Circles,Tech House,124.98,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
181626833,Distance VINYL ONLY ,B2 Liro,Purple Print,Minimal,128.0,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
104828278,Iceshade VINYL ONLY ,A2 deWaal,Purple Print,Minimal,126.0,Ebm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
81579143,Keep It VINYL ONLY ,Porter,Certain Circles,Tech House,125.98,Dm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
196531126,Old Acquaintance VINYL ONLY,Pola,All Inn,Minimal,124.03,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
210793784,Would VINYL ONLY ,A1 Blind Box,Blind Box Series,Minimal,127.0,Dm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
257027373,Bludine Paler (Original Mix),Bravofox,Fabric,Tech House,124.0,Ebm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
244702749,Waste Of Space (Original Mix),Lo,Fabric,Tech House,123.0,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
178559371,Wiggle for 20 Years (Continuous DJ Mix),"Terry Francis, Nathan Coles, Eddie Richards",Fabric,Tech House,124.99,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
114665239,Psychedelic Underground (RM Mix),"Dan Berkson, James What",Fabric,Tech House,125.0,Ebm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
58834950,Chasing Jean-Claude (Original Mix),Dub Taylor,Fabric,Tech House,123.0,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
82127929,Quiproquo (Original Mix),Dachshund,Fabric,Tech House,125.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
21695747,Like That (Original Mix),Philipp Ort,Fabric,Tech House,123.0,Dm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
92220724,Doing My Dance (Original Mix),Corrie,Fabric,Tech House,125.0,F#m,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
260097037,Entranced (Original Mix),"Jay Tripwire, Joeski",Fabric,Tech House,123.0,Dm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
82007616,Rue Du Temps (Original Mix),Emiliano Martini,Rawax,Tech House,124.0,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
45974597,Chordesia ,MYKI,Echocentric Records,Deep House,129.0,Ebm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
